id_farmaco,num_apariciones,lista_dianas,potencia_media,nombre
CHEMBL3086251,2,['BACE1'],5.135,Sin nombre
CHEMBL3087676,2,['ACHE'],5.515,Sin nombre
CHEMBL3091536,2,['GSK3B'],7.92,Sin nombre
CHEMBL3109520,2,['BACE1'],5.15,Sin nombre
CHEMBL3109542,2,['BACE1'],4.92,Sin nombre
CHEMBL3109544,2,['BACE1'],5.0,Sin nombre
CHEMBL3109550,2,['BACE1'],5.68,Sin nombre
CHEMBL3109551,2,['BACE1'],4.54,Sin nombre
CHEMBL3122167,2,['ACHE'],7.19,Sin nombre
CHEMBL3124962,2,['BACE1'],6.845,Sin nombre
CHEMBL3127069,2,['BACE1'],8.3,Sin nombre
CHEMBL3127071,2,['BACE1'],7.215,Sin nombre
CHEMBL3127072,2,['BACE1'],7.1,Sin nombre
CHEMBL3127073,2,['BACE1'],7.18,Sin nombre
CHEMBL296166,2,['BACE1'],5.96,Sin nombre
CHEMBL296682,2,['GSK3B'],5.6,MERIDIANIN E
CHEMBL2441670,2,['ACHE'],5.27,Sin nombre
CHEMBL2441671,2,['ACHE'],6.32,Sin nombre
CHEMBL2441672,2,['ACHE'],6.77,Sin nombre
CHEMBL2441673,2,['ACHE'],7.135,Sin nombre
CHEMBL2441674,2,['ACHE'],6.904999999999999,Sin nombre
CHEMBL2441675,2,['ACHE'],7.08,Sin nombre
CHEMBL2441676,2,['ACHE'],6.645,Sin nombre
CHEMBL2441678,2,['ACHE'],5.210000000000001,Sin nombre
CHEMBL2441679,2,['ACHE'],4.66,Sin nombre
CHEMBL2441680,2,['ACHE'],5.44,Sin nombre
CHEMBL3127085,2,['BACE1'],6.285,Sin nombre
CHEMBL3127086,2,['BACE1'],7.640000000000001,Sin nombre
CHEMBL3127087,2,['BACE1'],7.765000000000001,Sin nombre
CHEMBL3127088,2,['BACE1'],7.8149999999999995,Sin nombre
CHEMBL3127089,2,['BACE1'],7.65,Sin nombre
CHEMBL308503,2,['ACHE'],4.57,Sin nombre
CHEMBL3127075,2,['BACE1'],6.85,Sin nombre
CHEMBL3127076,2,['BACE1'],6.5649999999999995,Sin nombre
CHEMBL3127077,2,['BACE1'],7.865,Sin nombre
CHEMBL3127078,2,['BACE1'],6.705,Sin nombre
CHEMBL3127079,2,['BACE1'],7.855,Sin nombre
CHEMBL3127080,2,['BACE1'],7.955,Sin nombre
CHEMBL3127081,2,['BACE1'],7.6850000000000005,Sin nombre
CHEMBL3127082,2,['BACE1'],6.18,Sin nombre
CHEMBL3127083,2,['BACE1'],7.105,Sin nombre
CHEMBL3127084,2,['BACE1'],7.449999999999999,Sin nombre
CHEMBL247043,2,['BACE1'],7.505000000000001,Sin nombre
CHEMBL247415,2,['BACE1'],7.33,Sin nombre
CHEMBL247416,2,['BACE1'],7.925,Sin nombre
CHEMBL247596,2,['BACE1'],7.385,Sin nombre
CHEMBL24773,2,['GSK3B'],4.16,Sin nombre
CHEMBL2441669,2,['ACHE'],6.734999999999999,Sin nombre
CHEMBL3127090,2,['BACE1'],7.41,Sin nombre
CHEMBL3127091,2,['BACE1'],6.38,Sin nombre
CHEMBL3127092,2,['BACE1'],6.640000000000001,Sin nombre
CHEMBL3127093,2,['BACE1'],6.029999999999999,Sin nombre
CHEMBL3127094,2,['BACE1'],6.325,Sin nombre
CHEMBL3127095,2,['BACE1'],5.895,Sin nombre
CHEMBL3127096,2,['BACE1'],5.865,Sin nombre
CHEMBL3127097,2,['BACE1'],6.88,Sin nombre
CHEMBL3127098,2,['BACE1'],6.615,Sin nombre
CHEMBL3127099,2,['BACE1'],6.99,Sin nombre
CHEMBL3127100,2,['BACE1'],7.33,Sin nombre
CHEMBL3127101,2,['BACE1'],6.045,Sin nombre
CHEMBL3127102,2,['BACE1'],7.5600000000000005,Sin nombre
CHEMBL3127103,2,['BACE1'],7.66,Sin nombre
CHEMBL3127105,2,['BACE1'],7.4350000000000005,Sin nombre
CHEMBL3127074,2,['BACE1'],6.640000000000001,Sin nombre
CHEMBL3234588,2,['ACHE'],6.225,Sin nombre
CHEMBL3235502,2,['ACHE'],6.654999999999999,Sin nombre
CHEMBL313231,2,['ACHE'],7.0,Sin nombre
CHEMBL313582,2,['ACHE'],6.86,Sin nombre
CHEMBL3137700,2,['ACHE'],6.785,Sin nombre
CHEMBL31561,2,['ACHE'],6.355,P-XYLENE
CHEMBL316485,2,['GSK3B'],5.68,Sin nombre
CHEMBL316512,2,['GSK3B'],5.3,Sin nombre
CHEMBL317964,2,['GSK3B'],6.89,Sin nombre
CHEMBL318026,2,['ACHE'],5.715,Sin nombre
CHEMBL318208,2,['GSK3B'],6.4,Sin nombre
CHEMBL318471,2,['GSK3B'],6.7,Sin nombre
CHEMBL319373,2,['GSK3B'],7.0,Sin nombre
CHEMBL319451,2,['ACHE'],6.300000000000001,Sin nombre
CHEMBL3215535,2,['ACHE'],6.85,Sin nombre
CHEMBL3215574,2,"['ACHE', 'BACE1']",6.795,Sin nombre
CHEMBL3261063,2,['BACE1'],6.62,Sin nombre
CHEMBL3261065,2,['BACE1'],7.02,Sin nombre
CHEMBL3261074,2,['BACE1'],7.465,Sin nombre
CHEMBL3216554,2,"['ACHE', 'BACE1']",6.76,Sin nombre
CHEMBL3216556,2,"['ACHE', 'BACE1']",6.965,Sin nombre
CHEMBL3216557,2,"['ACHE', 'BACE1']",6.585000000000001,Sin nombre
CHEMBL3216778,2,"['ACHE', 'BACE1']",6.865,Sin nombre
CHEMBL3216779,2,"['ACHE', 'BACE1']",6.609999999999999,Sin nombre
CHEMBL322628,2,['ACHE'],4.3,Sin nombre
CHEMBL3233829,2,"['ACHE', 'BACE1']",7.185,Sin nombre
CHEMBL3233830,2,"['ACHE', 'BACE1']",7.68,Sin nombre
CHEMBL3233831,2,"['ACHE', 'BACE1']",6.3149999999999995,Sin nombre
CHEMBL3233832,2,"['ACHE', 'BACE1']",7.859999999999999,Sin nombre
CHEMBL3234038,2,"['ACHE', 'BACE1']",7.02,Sin nombre
CHEMBL3234039,2,"['ACHE', 'BACE1']",6.84,Sin nombre
CHEMBL3234040,2,"['ACHE', 'BACE1']",6.720000000000001,Sin nombre
CHEMBL2425610,2,['BACE1'],7.53,Sin nombre
CHEMBL2425611,2,['BACE1'],7.654999999999999,Sin nombre
CHEMBL2425612,2,['BACE1'],8.2,Sin nombre
CHEMBL2425613,2,['BACE1'],7.915,Sin nombre
CHEMBL2425614,2,['BACE1'],6.075,Sin nombre
CHEMBL2425617,2,['BACE1'],8.16,Sin nombre
CHEMBL2425618,2,['BACE1'],7.555,Sin nombre
CHEMBL326971,2,['GSK3B'],8.0,Sin nombre
CHEMBL328194,2,['GSK3B'],7.12,Sin nombre
CHEMBL323657,2,['GSK3B'],6.92,Sin nombre
CHEMBL325353,2,['GSK3B'],7.0,Sin nombre
CHEMBL32543,2,['ACHE'],6.275,Sin nombre
CHEMBL325654,2,['GSK3B'],7.75,Sin nombre
CHEMBL325817,2,['GSK3B'],7.85,Sin nombre
CHEMBL3260842,2,['BACE1'],7.605,Sin nombre
CHEMBL3261044,2,['BACE1'],7.8,Sin nombre
CHEMBL3265330,2,['BACE1'],7.33,Sin nombre
CHEMBL3265331,2,['BACE1'],6.96,Sin nombre
CHEMBL3265332,2,['BACE1'],6.745,Sin nombre
CHEMBL3265333,2,['BACE1'],6.685,Sin nombre
CHEMBL3265334,2,['BACE1'],7.09,Sin nombre
CHEMBL3265335,2,['BACE1'],6.445,Sin nombre
CHEMBL326688,2,['GSK3B'],6.85,Sin nombre
CHEMBL2441681,2,['ACHE'],6.04,Sin nombre
CHEMBL2441682,2,['ACHE'],6.0649999999999995,Sin nombre
CHEMBL2441683,2,['ACHE'],5.744999999999999,Sin nombre
CHEMBL2441684,2,['ACHE'],6.325,Sin nombre
CHEMBL2441685,2,['ACHE'],4.385,Sin nombre
CHEMBL2425606,2,['BACE1'],6.92,Sin nombre
CHEMBL2425607,2,['BACE1'],6.515000000000001,Sin nombre
CHEMBL2425608,2,['BACE1'],8.274999999999999,Sin nombre
CHEMBL2425609,2,['BACE1'],6.77,Sin nombre
CHEMBL3323051,2,['ACHE'],4.25,Sin nombre
CHEMBL3323056,2,['ACHE'],5.915,Sin nombre
CHEMBL3323059,2,['ACHE'],6.65,Sin nombre
CHEMBL3323062,2,['ACHE'],5.82,Sin nombre
CHEMBL3323065,2,['ACHE'],6.09,Sin nombre
CHEMBL3323068,2,['ACHE'],4.92,Sin nombre
CHEMBL334084,2,['GSK3B'],6.62,Sin nombre
CHEMBL3291021,2,"['ACHE', 'BACE1']",5.775,Sin nombre
CHEMBL329505,2,['GSK3B'],7.52,Sin nombre
CHEMBL3303094,2,"['ACHE', 'BACE1']",7.02,Sin nombre
CHEMBL330398,2,['GSK3B'],4.8,Sin nombre
CHEMBL3304178,2,"['ACHE', 'BACE1']",6.720000000000001,Sin nombre
CHEMBL3304241,2,"['ACHE', 'BACE1']",6.84,Sin nombre
CHEMBL3304357,2,"['ACHE', 'BACE1']",7.185,Sin nombre
CHEMBL331000,2,['GSK3B'],7.75,Sin nombre
CHEMBL3261078,2,['BACE1'],9.035,Sin nombre
CHEMBL3354691,2,['BACE1'],8.2,Sin nombre
CHEMBL3354692,2,['BACE1'],7.9350000000000005,Sin nombre
CHEMBL3354693,2,['BACE1'],8.1,Sin nombre
CHEMBL3354694,2,['BACE1'],7.545,Sin nombre
CHEMBL3354695,2,['BACE1'],7.74,Sin nombre
CHEMBL3354696,2,['BACE1'],7.36,Sin nombre
CHEMBL3354697,2,['BACE1'],7.985,Sin nombre
CHEMBL3354698,2,['BACE1'],8.2,Sin nombre
CHEMBL3354699,2,['BACE1'],7.81,Sin nombre
CHEMBL332260,2,['BACE1'],6.734999999999999,Sin nombre
CHEMBL3323036,2,['ACHE'],6.845,Sin nombre
CHEMBL3323039,2,['ACHE'],6.7,Sin nombre
CHEMBL3323042,2,['ACHE'],6.665,Sin nombre
CHEMBL3323043,2,['ACHE'],6.17,Sin nombre
CHEMBL3323046,2,['ACHE'],6.27,Sin nombre
CHEMBL3323049,2,['ACHE'],5.38,Sin nombre
CHEMBL3354706,2,['BACE1'],7.96,Sin nombre
CHEMBL3354707,2,['BACE1'],7.76,Sin nombre
CHEMBL3354708,2,['BACE1'],7.75,Sin nombre
CHEMBL3354709,2,['BACE1'],8.254999999999999,Sin nombre
CHEMBL3354710,2,['BACE1'],8.325,Sin nombre
CHEMBL3354711,2,['BACE1'],7.985,Sin nombre
CHEMBL3354712,2,['BACE1'],8.16,Sin nombre
CHEMBL3354713,2,['BACE1'],8.7,Sin nombre
CHEMBL3354714,2,['BACE1'],6.95,Sin nombre
CHEMBL3354715,2,['BACE1'],8.96,Sin nombre
CHEMBL3343927,2,['ACHE'],7.43,Sin nombre
CHEMBL3349234,2,['BACE1'],9.469999999999999,Sin nombre
CHEMBL335167,2,['ACHE'],5.99,Sin nombre
CHEMBL335357,2,['GSK3B'],5.52,Sin nombre
CHEMBL3354689,2,['BACE1'],8.07,Sin nombre
CHEMBL3354690,2,['BACE1'],7.91,Sin nombre
CHEMBL2407494,2,['BACE1'],6.9,Sin nombre
CHEMBL2407495,2,['BACE1'],6.390000000000001,Sin nombre
CHEMBL2407496,2,['BACE1'],6.72,Sin nombre
CHEMBL2425598,2,['BACE1'],7.654999999999999,Sin nombre
CHEMBL2425599,2,['BACE1'],7.75,Sin nombre
CHEMBL2425600,2,['BACE1'],7.71,Sin nombre
CHEMBL3357665,2,['BACE1'],7.355,Sin nombre
CHEMBL3357666,2,['BACE1'],7.305,Sin nombre
CHEMBL3357667,2,['BACE1'],7.145,Sin nombre
CHEMBL3357668,2,['BACE1'],7.175,Sin nombre
CHEMBL3354700,2,['BACE1'],7.865,Sin nombre
CHEMBL3354701,2,['BACE1'],8.075,Sin nombre
CHEMBL3354702,2,['BACE1'],6.9350000000000005,Sin nombre
CHEMBL3354703,2,['BACE1'],6.02,Sin nombre
CHEMBL3354704,2,['BACE1'],7.765000000000001,Sin nombre
CHEMBL3354705,2,['BACE1'],7.585000000000001,Sin nombre
CHEMBL3356536,2,['ACHE'],9.14,Sin nombre
CHEMBL3357656,2,['BACE1'],7.62,Sin nombre
CHEMBL3357657,2,['BACE1'],5.9399999999999995,Sin nombre
CHEMBL3357658,2,['BACE1'],8.065,Sin nombre
CHEMBL3357659,2,['BACE1'],7.505,Sin nombre
CHEMBL3357660,2,['BACE1'],6.04,Sin nombre
CHEMBL3357661,2,['BACE1'],7.17,Sin nombre
CHEMBL3357662,2,['BACE1'],6.785,Sin nombre
CHEMBL3357663,2,['BACE1'],6.175,Sin nombre
CHEMBL3357664,2,['BACE1'],7.32,Sin nombre
CHEMBL2440134,2,['ACHE'],6.220000000000001,Sin nombre
CHEMBL2441665,2,['ACHE'],6.025,Sin nombre
CHEMBL2441666,2,['ACHE'],6.98,Sin nombre
CHEMBL2441667,2,['ACHE'],7.16,Sin nombre
CHEMBL2441668,2,['ACHE'],6.92,Sin nombre
CHEMBL2407492,2,['BACE1'],8.34,Sin nombre
CHEMBL3357670,2,['BACE1'],7.119999999999999,Sin nombre
CHEMBL3357671,2,['BACE1'],7.15,Sin nombre
CHEMBL3357672,2,['BACE1'],7.17,Sin nombre
CHEMBL3358802,2,['GSK3B'],5.01,Sin nombre
CHEMBL3359747,2,['BACE1'],8.754999999999999,Sin nombre
CHEMBL3359748,2,['BACE1'],8.82,Sin nombre
CHEMBL3359749,2,['BACE1'],8.995000000000001,Sin nombre
CHEMBL3359750,2,['BACE1'],6.24,Sin nombre
CHEMBL3359751,2,['BACE1'],8.46,Sin nombre
CHEMBL3359752,2,['BACE1'],8.55,Sin nombre
CHEMBL3359753,2,['BACE1'],8.6,Sin nombre
CHEMBL3359754,2,['BACE1'],7.984999999999999,Sin nombre
CHEMBL3359755,2,['BACE1'],8.615,Sin nombre
CHEMBL3359756,2,['BACE1'],8.14,Sin nombre
CHEMBL3359757,2,['BACE1'],8.45,Sin nombre
CHEMBL3359758,2,['BACE1'],8.594999999999999,Sin nombre
CHEMBL3394058,2,['BACE1'],8.16,Sin nombre
CHEMBL3394210,2,['BACE1'],8.625,Sin nombre
CHEMBL3394211,2,['BACE1'],9.0,Sin nombre
CHEMBL3394212,2,['BACE1'],8.81,Sin nombre
CHEMBL3359759,2,['BACE1'],8.23,Sin nombre
CHEMBL3359760,2,['BACE1'],8.34,Sin nombre
CHEMBL3359763,2,['BACE1'],8.754999999999999,Sin nombre
CHEMBL337642,2,['GSK3B'],7.395,Sin nombre
CHEMBL337675,2,['ACHE'],7.58,Sin nombre
CHEMBL3394039,2,['BACE1'],8.765,Sin nombre
CHEMBL3394040,2,['BACE1'],8.59,Sin nombre
CHEMBL3394041,2,['BACE1'],8.7,Sin nombre
CHEMBL3394042,2,['BACE1'],7.725,Sin nombre
CHEMBL3394043,2,['BACE1'],7.43,Sin nombre
CHEMBL3394044,2,['BACE1'],7.34,Sin nombre
CHEMBL3394045,2,['BACE1'],8.25,Sin nombre
CHEMBL3394225,2,['BACE1'],8.870000000000001,Sin nombre
CHEMBL3394226,2,['BACE1'],9.05,Sin nombre
CHEMBL3394227,2,['BACE1'],9.11,Sin nombre
CHEMBL3394228,2,['BACE1'],8.58,Sin nombre
CHEMBL3394046,2,['BACE1'],8.290000000000001,Sin nombre
CHEMBL3394047,2,['BACE1'],8.030000000000001,Sin nombre
CHEMBL3394048,2,['BACE1'],8.605,Sin nombre
CHEMBL3394049,2,['BACE1'],8.805,Sin nombre
CHEMBL3394050,2,['BACE1'],8.295,Sin nombre
CHEMBL3394051,2,['BACE1'],8.805,Sin nombre
CHEMBL3394052,2,['BACE1'],8.225,Sin nombre
CHEMBL3394053,2,['BACE1'],8.0,Sin nombre
CHEMBL3394054,2,['BACE1'],8.18,Sin nombre
CHEMBL3394055,2,['BACE1'],8.2,Sin nombre
CHEMBL3394056,2,['BACE1'],8.219999999999999,Sin nombre
CHEMBL3394057,2,['BACE1'],8.36,Sin nombre
CHEMBL3410954,2,['ACHE'],7.035,Sin nombre
CHEMBL3410955,2,['ACHE'],6.5,Sin nombre
CHEMBL3410956,2,['ACHE'],6.4,Sin nombre
CHEMBL3414597,2,['ACHE'],6.03,Sin nombre
CHEMBL3394213,2,['BACE1'],8.81,Sin nombre
CHEMBL3394214,2,['BACE1'],8.51,Sin nombre
CHEMBL3394215,2,['BACE1'],8.25,Sin nombre
CHEMBL3394216,2,['BACE1'],8.62,Sin nombre
CHEMBL3394217,2,['BACE1'],8.795,Sin nombre
CHEMBL3394218,2,['BACE1'],9.085,Sin nombre
CHEMBL3394219,2,['BACE1'],8.86,Sin nombre
CHEMBL3394220,2,['BACE1'],8.96,Sin nombre
CHEMBL3394221,2,['BACE1'],8.96,Sin nombre
CHEMBL3394222,2,['BACE1'],7.99,Sin nombre
CHEMBL3394223,2,['BACE1'],8.435,Sin nombre
CHEMBL3394224,2,['BACE1'],8.91,Sin nombre
CHEMBL2407345,2,['BACE1'],6.73,Sin nombre
CHEMBL341572,2,['GSK3B'],6.0,Sin nombre
CHEMBL341655,2,['GSK3B'],5.1,Sin nombre
CHEMBL3416995,2,['ACHE'],6.24,Sin nombre
CHEMBL3416996,2,['ACHE'],7.16,Sin nombre
CHEMBL3401125,2,['GSK3B'],7.65,Sin nombre
CHEMBL340171,2,['ACHE'],7.58,Sin nombre
CHEMBL340228,2,['ACHE'],7.68,Sin nombre
CHEMBL340259,2,['GSK3B'],7.16,INDOLYLYLMALEIMIDE 2
CHEMBL340391,2,['ACHE'],8.0,ETHYLPHENSERINE
CHEMBL340625,2,['ACHE'],8.24,Sin nombre
CHEMBL340935,2,['GSK3B'],7.77,INDOLYLYLMALEIMIDE 1
CHEMBL3410089,2,['GSK3B'],8.36,Sin nombre
CHEMBL3410951,2,['ACHE'],5.855,Sin nombre
CHEMBL3410952,2,['ACHE'],6.145,Sin nombre
CHEMBL3410953,2,['ACHE'],6.4399999999999995,Sin nombre
CHEMBL3414704,2,['BACE1'],4.734999999999999,Sin nombre
CHEMBL3414705,2,['BACE1'],5.595,Sin nombre
CHEMBL3414709,2,['BACE1'],6.78,Sin nombre
CHEMBL2425601,2,['BACE1'],7.395,Sin nombre
CHEMBL2425602,2,['BACE1'],7.395,Sin nombre
CHEMBL2425603,2,['BACE1'],7.109999999999999,Sin nombre
CHEMBL2425604,2,['BACE1'],6.545,Sin nombre
CHEMBL2425605,2,['BACE1'],7.295,Sin nombre
CHEMBL2403776,2,['BACE1'],7.904999999999999,Sin nombre
CHEMBL2403777,2,['BACE1'],8.32,Sin nombre
CHEMBL2407339,2,['BACE1'],7.755,Sin nombre
CHEMBL2407340,2,['BACE1'],6.93,Sin nombre
CHEMBL2407341,2,['BACE1'],6.8,Sin nombre
CHEMBL2407342,2,['BACE1'],7.535,Sin nombre
CHEMBL2407343,2,['BACE1'],6.76,Sin nombre
CHEMBL2407344,2,['BACE1'],7.505,Sin nombre
CHEMBL346605,2,['ACHE'],6.664999999999999,Sin nombre
CHEMBL347023,2,['ACHE'],6.755,Sin nombre
CHEMBL347667,2,['ACHE'],7.65,Sin nombre
CHEMBL349791,2,['ACHE'],5.984999999999999,Sin nombre
CHEMBL350032,2,['ACHE'],4.82,Sin nombre
CHEMBL350916,2,['ACHE'],6.74,Sin nombre
CHEMBL352215,2,['ACHE'],6.664999999999999,Sin nombre
CHEMBL3416997,2,['ACHE'],7.24,Sin nombre
CHEMBL3416999,2,['ACHE'],6.65,Sin nombre
CHEMBL3417000,2,['ACHE'],6.49,Sin nombre
CHEMBL3417008,2,['ACHE'],5.57,Sin nombre
CHEMBL3422236,2,['BACE1'],7.74,Sin nombre
CHEMBL3422237,2,['BACE1'],7.8149999999999995,Sin nombre
CHEMBL3422240,2,['BACE1'],6.115,Sin nombre
CHEMBL3422244,2,['BACE1'],7.470000000000001,Sin nombre
CHEMBL3414703,2,['BACE1'],5.375,Sin nombre
CHEMBL2403763,2,['BACE1'],5.43,Sin nombre
CHEMBL2403764,2,['BACE1'],5.91,Sin nombre
CHEMBL2403765,2,['BACE1'],8.41,Sin nombre
CHEMBL2403766,2,['BACE1'],7.92,Sin nombre
CHEMBL2403767,2,['BACE1'],7.465,Sin nombre
CHEMBL2403768,2,['BACE1'],8.205,Sin nombre
CHEMBL2403770,2,['BACE1'],7.875,Sin nombre
CHEMBL3586198,2,"['ACHE', 'BACE1']",5.505,Sin nombre
CHEMBL3586207,2,"['ACHE', 'BACE1']",5.91,Sin nombre
CHEMBL3586608,2,['ACHE'],6.92,Sin nombre
CHEMBL3586771,2,['ACHE'],6.92,Sin nombre
CHEMBL3427246,2,['BACE1'],6.64,Sin nombre
CHEMBL3427247,2,['BACE1'],6.93,Sin nombre
CHEMBL343821,2,['GSK3B'],4.6,Sin nombre
CHEMBL345698,2,['ACHE'],7.154999999999999,Sin nombre
CHEMBL346551,2,['GSK3B'],6.255000000000001,Sin nombre
CHEMBL3623550,2,['ACHE'],8.115,Sin nombre
CHEMBL352222,2,['GSK3B'],7.7,Sin nombre
CHEMBL352247,2,['ACHE'],7.285,Sin nombre
CHEMBL352500,2,['ACHE'],8.35,Sin nombre
CHEMBL355740,2,['ACHE'],7.07,Sin nombre
CHEMBL356459,2,['GSK3B'],5.3,Sin nombre
CHEMBL3585374,2,['ACHE'],6.715,Sin nombre
CHEMBL3586197,2,"['ACHE', 'BACE1']",5.805,Sin nombre
CHEMBL2407487,2,['BACE1'],8.22,Sin nombre
CHEMBL2407488,2,['BACE1'],7.935,Sin nombre
CHEMBL2407489,2,['BACE1'],8.04,Sin nombre
CHEMBL2407490,2,['BACE1'],8.649999999999999,Sin nombre
CHEMBL2407491,2,['BACE1'],8.149999999999999,Sin nombre
CHEMBL2403760,2,['BACE1'],5.404999999999999,Sin nombre
CHEMBL2403761,2,['BACE1'],6.23,Sin nombre
CHEMBL2403762,2,['BACE1'],6.47,Sin nombre
CHEMBL3623564,2,['ACHE'],4.6850000000000005,Sin nombre
CHEMBL3623565,2,['ACHE'],5.285,Sin nombre
CHEMBL3623566,2,['ACHE'],5.74,Sin nombre
CHEMBL359554,2,['GSK3B'],7.6,Sin nombre
CHEMBL3597548,2,"['ACHE', 'BACE1']",4.54,Sin nombre
CHEMBL360340,2,['GSK3B'],5.74,Sin nombre
CHEMBL3604192,2,['ACHE'],5.885,Sin nombre
CHEMBL3604595,2,['BACE1'],4.58,Sin nombre
CHEMBL3604596,2,['BACE1'],4.25,Sin nombre
CHEMBL3604597,2,['BACE1'],4.19,Sin nombre
CHEMBL3604598,2,['BACE1'],4.47,Sin nombre
CHEMBL3604697,2,['BACE1'],5.03,Sin nombre
CHEMBL3604698,2,['BACE1'],4.14,Sin nombre
CHEMBL361196,2,['GSK3B'],8.3,Sin nombre
CHEMBL3623548,2,['ACHE'],7.015000000000001,Sin nombre
CHEMBL3623549,2,['ACHE'],8.120000000000001,Sin nombre
CHEMBL3634127,2,['BACE1'],6.495,Sin nombre
CHEMBL3634128,2,['BACE1'],7.715,Sin nombre
CHEMBL3634129,2,['BACE1'],7.404999999999999,Sin nombre
CHEMBL3634130,2,['BACE1'],6.699999999999999,Sin nombre
CHEMBL3623551,2,['ACHE'],8.530000000000001,Sin nombre
CHEMBL3623552,2,['ACHE'],8.245000000000001,Sin nombre
CHEMBL3623553,2,['ACHE'],6.2,Sin nombre
CHEMBL3623554,2,['ACHE'],8.14,Sin nombre
CHEMBL3623555,2,['ACHE'],6.08,Sin nombre
CHEMBL3623556,2,['ACHE'],7.015000000000001,Sin nombre
CHEMBL3623557,2,['ACHE'],6.8149999999999995,Sin nombre
CHEMBL3623558,2,['ACHE'],7.495,Sin nombre
CHEMBL3623559,2,['ACHE'],6.645,Sin nombre
CHEMBL3623560,2,['ACHE'],4.984999999999999,Sin nombre
CHEMBL3623561,2,['ACHE'],6.195,Sin nombre
CHEMBL3623563,2,['ACHE'],4.76,Sin nombre
CHEMBL2386724,2,['BACE1'],7.75,Sin nombre
CHEMBL2386725,2,['BACE1'],6.08,Sin nombre
CHEMBL2386726,2,['BACE1'],7.72,Sin nombre
CHEMBL2386747,2,['GSK3B'],6.66,Sin nombre
CHEMBL3639827,2,['BACE1'],4.58,Sin nombre
CHEMBL3639874,2,['BACE1'],6.45,Sin nombre
CHEMBL3639875,2,['BACE1'],7.85,Sin nombre
CHEMBL3639876,2,['BACE1'],7.45,Sin nombre
CHEMBL3640021,2,['BACE1'],4.01,Sin nombre
CHEMBL363058,2,['GSK3B'],8.355,Sin nombre
CHEMBL3632824,2,['GSK3B'],6.85,Sin nombre
CHEMBL3632994,2,['ACHE'],7.1,Sin nombre
CHEMBL3634122,2,['BACE1'],7.699999999999999,Sin nombre
CHEMBL3634123,2,['BACE1'],7.8149999999999995,Sin nombre
CHEMBL3634124,2,['BACE1'],7.01,Sin nombre
CHEMBL3634126,2,['BACE1'],7.585,Sin nombre
CHEMBL3640234,2,['BACE1'],7.1,Sin nombre
CHEMBL3634338,2,['BACE1'],6.859999999999999,Sin nombre
CHEMBL3634339,2,['BACE1'],5.65,Sin nombre
CHEMBL3634340,2,['BACE1'],8.205,Sin nombre
CHEMBL3634341,2,['BACE1'],8.32,Sin nombre
CHEMBL3639440,2,['BACE1'],6.82,Sin nombre
CHEMBL3639551,2,['BACE1'],6.75,Sin nombre
CHEMBL3639562,2,['BACE1'],8.89,Sin nombre
CHEMBL2403771,2,['BACE1'],6.484999999999999,Sin nombre
CHEMBL2403772,2,['BACE1'],7.665,Sin nombre
CHEMBL2403773,2,['BACE1'],7.265,Sin nombre
CHEMBL2403774,2,['BACE1'],7.404999999999999,Sin nombre
CHEMBL2403775,2,['BACE1'],7.045,Sin nombre
CHEMBL2386721,2,['BACE1'],7.54,Sin nombre
CHEMBL2386722,2,['BACE1'],7.0,Sin nombre
CHEMBL2386723,2,['BACE1'],7.46,Sin nombre
CHEMBL3640250,2,['BACE1'],5.22,Sin nombre
CHEMBL3640219,2,['BACE1'],7.1,Sin nombre
CHEMBL3640220,2,['BACE1'],6.77,Sin nombre
CHEMBL3640221,2,['BACE1'],7.1,Sin nombre
CHEMBL3640222,2,['BACE1'],6.89,Sin nombre
CHEMBL3640223,2,['BACE1'],6.92,Sin nombre
CHEMBL3640224,2,['BACE1'],7.0,Sin nombre
CHEMBL3640225,2,['BACE1'],6.75,Sin nombre
CHEMBL3640226,2,['BACE1'],6.8,Sin nombre
CHEMBL3640227,2,['BACE1'],5.67,Sin nombre
CHEMBL3640228,2,['BACE1'],6.96,Sin nombre
CHEMBL3640229,2,['BACE1'],6.92,Sin nombre
CHEMBL3640230,2,['BACE1'],5.03,Sin nombre
CHEMBL3640231,2,['BACE1'],5.61,Sin nombre
CHEMBL3640232,2,['BACE1'],5.17,Sin nombre
CHEMBL3640233,2,['BACE1'],5.17,Sin nombre
CHEMBL3642607,2,['BACE1'],6.83,Sin nombre
CHEMBL3640235,2,['BACE1'],7.22,Sin nombre
CHEMBL3640236,2,['BACE1'],8.0,Sin nombre
CHEMBL3640237,2,['BACE1'],6.96,Sin nombre
CHEMBL3640238,2,['BACE1'],6.77,Sin nombre
CHEMBL3640239,2,['BACE1'],7.7,Sin nombre
CHEMBL3640240,2,['BACE1'],6.06,Sin nombre
CHEMBL3640241,2,['BACE1'],6.29,Sin nombre
CHEMBL3640242,2,['BACE1'],8.0,Sin nombre
CHEMBL3640243,2,['BACE1'],8.0,Sin nombre
CHEMBL3640244,2,['BACE1'],7.3,Sin nombre
CHEMBL3640245,2,['BACE1'],7.4,Sin nombre
CHEMBL3640246,2,['BACE1'],6.7,Sin nombre
CHEMBL3640247,2,['BACE1'],6.8,Sin nombre
CHEMBL3640248,2,['BACE1'],5.31,Sin nombre
CHEMBL3640249,2,['BACE1'],7.16,Sin nombre
